date,contract,contract_month,session,open,high,low,last,change,change_percent,volume,settlement_price,open_interest,best_bid,best_ask,historical_high,historical_low
2023-04-11,TX,202309,After-Hours,15262,15262,15150,15227,-25,-0.16,11,,,15224,15231,15372,11969
2023-04-11,TX,202312,Regular,15225,15280,15225,15280,96,0.63,8,15245,232,15242,15248,15288,13257
2023-04-11,TX,202312,After-Hours,15088,15125,15075,15125,-59,-0.39,4,,,15153,15161,15288,13257
2023-04-11,TX,202403,Regular,15179,15230,15179,15200,64,0.42,38,15200,112,15193,15203,15246,14451
2023-04-11,TX,202403,After-Hours,15145,15145,15029,15111,-25,-0.17,11,,,15104,15113,15246,14451
2023-04-12,TX,202304,Regular,15957,15960,15866,15926,2,0.01,57123,15925,68379,15925,15927,15979,15068
2023-04-12,TX,202304,After-Hours,15931,15966,15914,15937,13,0.08,28793,,,15935,15937,15979,15068
2023-04-12,TX,202305,Regular,15922,15929,15838,15895,1,0.01,1361,15895,5777,15895,15897,15946,15047
2023-04-12,TX,202305,After-Hours,15900,15932,15886,15903,9,0.06,518,,,15903,15907,15946,15047
2023-04-12,TX,202306,Regular,15845,15854,15767,15821,-1,-0.01,105,15821,1526,15820,15825,15870,12496
2023-04-12,TX,202306,After-Hours,15812,15858,15812,15835,13,0.08,57,,,15829,15834,15870,12496
2023-04-12,TX,202309,Regular,15348,15350,15277,15325,8,0.05,11,15325,387,15319,15324,15372,11969
2023-04-12,TX,202309,After-Hours,15330,15360,15323,15325,8,0.05,21,,,15326,15334,15372,11969
2023-04-12,TX,202312,Regular,15240,15247,15211,15246,1,0.01,8,15246,230,15244,15251,15288,13257
2023-04-12,TX,202312,After-Hours,15270,15282,15254,15256,11,0.07,17,,,15252,15260,15288,13257
2023-04-12,TX,202403,Regular,15189,15202,15160,15202,2,0.01,6,15202,118,15199,15206,15246,14451
2023-04-12,TX,202403,After-Hours,15200,15236,15200,15210,10,0.07,16,,,15206,15214,15246,14451
2023-04-13,TX,202304,Regular,15865,15903,15808,15816,-109,-0.68,79548,15816,67674,15817,15819,16003,15068
2023-04-13,TX,202304,After-Hours,15911,16003,15868,15879,-46,-0.29,60564,,,15877,15880,16003,15068
2023-04-13,TX,202305,Regular,15830,15873,15782,15791,-104,-0.65,2619,15790,7132,15789,15791,15972,15047
2023-04-13,TX,202305,After-Hours,15880,15972,15840,15848,-47,-0.3,2005,,,15846,15850,15972,15047
2023-04-13,TX,202306,Regular,15770,15799,15709,15714,-107,-0.68,177,15714,1540,15717,15721,15894,12496
2023-04-13,TX,202306,After-Hours,15824,15894,15773,15774,-47,-0.3,112,,,15773,15778,15894,12496
2023-04-13,TX,202309,Regular,15275,15299,15220,15220,-105,-0.69,12,15220,375,15222,15228,15393,11969
2023-04-13,TX,202309,After-Hours,15323,15393,15274,15275,-50,-0.33,42,,,15276,15285,15393,11969
2023-04-13,TX,202312,Regular,15178,15223,15158,15158,-88,-0.58,4,15158,230,15151,15158,15300,13257
2023-04-13,TX,202312,After-Hours,15251,15300,15200,15200,-46,-0.3,23,,,15201,15210,15300,13257
2023-04-13,TX,202403,Regular,15154,15166,15100,15106,-96,-0.63,12,15106,119,15104,15111,15270,14451
2023-04-13,TX,202403,After-Hours,15203,15270,15154,15154,-48,-0.32,34,,,15155,15163,15270,14451
2023-04-14,TX,202304,Regular,15882,15995,15855,15947,131,0.83,88415,15948,69858,15946,15948,16003,15068
2023-04-14,TX,202304,After-Hours,15832,15912,15784,15891,75,0.47,41549,,,15891,15893,16003,15068
2023-04-14,TX,202305,Regular,15855,15967,15828,15923,133,0.84,6341,15922,10412,15919,15922,15972,15047
2023-04-14,TX,202305,After-Hours,15798,15883,15758,15861,71,0.45,1783,,,15861,15865,15972,15047
2023-04-14,TX,202306,Regular,15774,15889,15759,15848,134,0.85,269,15848,1686,15846,15850,15894,12496
2023-04-14,TX,202306,After-Hours,15730,15809,15690,15788,74,0.47,81,,,15787,15793,15894,12496
2023-04-14,TX,202309,Regular,15280,15395,15275,15366,146,0.96,39,15354,380,15351,15357,15395,11969
2023-04-14,TX,202309,After-Hours,15247,15306,15221,15300,80,0.53,17,,,15294,15301,15393,11969
2023-04-14,TX,202312,Regular,15252,15326,15200,15301,143,0.94,11,15285,234,15281,15289,15326,13257
2023-04-14,TX,202312,After-Hours,15170,15239,15170,15235,77,0.51,10,,,15226,15237,15300,13257
2023-04-14,TX,202403,Regular,15160,15273,15160,15256,150,0.99,44,15238,121,15235,15242,15273,14451
2023-04-14,TX,202403,After-Hours,15128,15190,15089,15189,83,0.55,7,,,15175,15183,15270,14451
2023-04-17,TX,202304,Regular,15920,15974,15877,15970,22,0.14,84803,15970,52427,15969,15970,16003,15068
2023-04-17,TX,202304,After-Hours,15946,15969,15875,15923,-25,-0.16,46082,,,15923,15924,16003,15068
2023-04-17,TX,202305,Regular,15896,15952,15856,15949,27,0.17,30321,15949,27635,15947,15950,15972,15047
2023-04-17,TX,202305,After-Hours,15920,15941,15853,15901,-21,-0.13,2511,,,15900,15903,15972,15047
2023-04-17,TX,202306,Regular,15831,15882,15790,15882,34,0.21,172,15882,1760,15877,15882,15894,12496
2023-04-17,TX,202306,After-Hours,15853,15866,15788,15835,-13,-0.08,145,,,15830,15834,15894,12496
2023-04-17,TX,202309,Regular,15321,15386,15310,15386,32,0.21,10,15386,380,15390,15395,15395,11969
2023-04-17,TX,202309,After-Hours,15360,15365,15309,15309,-45,-0.29,10,,,15337,15349,15395,11969
2023-04-17,TX,202312,Regular,15239,15297,15238,15295,10,0.07,8,15320,241,15317,15324,15326,13257
2023-04-17,TX,202312,After-Hours,15295,15298,15250,15254,-31,-0.2,6,,,15268,15276,15326,13257
2023-04-17,TX,202403,Regular,15202,15275,15200,15275,37,0.24,10,15275,125,15271,15277,15275,14451
2023-04-17,TX,202403,After-Hours,15257,15257,15200,15231,-7,-0.05,8,,,15222,15231,15273,14451
2023-04-18,TX,202304,Regular,15931,15963,15862,15890,-80,-0.5,90958,15891,30441,15891,15893,16003,15068
2023-04-18,TX,202304,After-Hours,15970,15981,15919,15963,-7,-0.04,33280,,,15962,15964,16003,15068
2023-04-18,TX,202305,Regular,15911,15937,15846,15871,-78,-0.49,35258,15872,48482,15872,15876,15972,15047
2023-04-18,TX,202305,After-Hours,15940,15955,15899,15943,-6,-0.04,9337,,,15942,15944,15972,15047
2023-04-18,TX,202306,Regular,15837,15869,15778,15806,-76,-0.48,276,15806,1835,15802,15809,15894,12496
2023-04-18,TX,202306,After-Hours,15876,15880,15835,15878,-4,-0.03,50,,,15872,15877,15894,12496
2023-04-18,TX,202309,Regular,15347,15368,15300,15306,-80,-0.52,27,15319,380,15315,15324,15398,11969
2023-04-18,TX,202309,After-Hours,15398,15398,15362,15362,-24,-0.16,10,,,15382,15389,15398,11969
2023-04-18,TX,202312,Regular,15287,15291,15227,15236,-84,-0.55,25,15248,251,15243,15253,15326,13257
2023-04-18,TX,202312,After-Hours,15320,15320,15275,15316,-4,-0.03,10,,,15307,15315,15326,13257
2023-04-18,TX,202403,Regular,15219,15255,15170,15170,-105,-0.69,10,15197,126,15193,15202,15277,14451
2023-04-18,TX,202403,After-Hours,15277,15277,15264,15264,-11,-0.07,11,,,15260,15266,15277,14451
2023-04-19,TX,202304,Regular,15893,15923,15750,15775,-116,-0.73,53512,0,14959,15774,15775,16003,15068
2023-04-19,TX,202304,After-Hours,15892,15941,15885,15901,10,0.06,25751,,,15900,15904,16003,15068
2023-04-19,TX,202305,Regular,15876,15907,15768,15778,-94,-0.59,56290,15778,64317,15777,15779,15972,15047
2023-04-19,TX,202305,After-Hours,15877,15918,15864,15881,9,0.06,7147,,,15880,15884,15972,15047
2023-04-19,TX,202306,Regular,15805,15835,15701,15710,-96,-0.61,311,15711,2024,15710,15713,15894,12496
2023-04-19,TX,202306,After-Hours,15806,15849,15803,15817,11,0.07,66,,,15810,15815,15894,12496
2023-04-19,TX,202309,Regular,15336,15336,15228,15240,-79,-0.52,24,15240,370,15238,15243,15398,11969
2023-04-19,TX,202309,After-Hours,15324,15363,15324,15330,11,0.07,8,,,15323,15332,15398,11969
2023-04-19,TX,202312,Regular,15260,15260,15181,15185,-63,-0.41,18,15173,261,15170,15177,15326,13257
2023-04-19,TX,202312,After-Hours,15262,15286,15260,15260,12,0.08,4,,,15250,15259,15326,13257
2023-04-19,TX,202403,Regular,15205,15222,15131,15135,-62,-0.41,22,15135,138,15135,15139,15277,14451
2023-04-19,TX,202403,After-Hours,15222,15245,15209,15210,13,0.09,9,,,15202,15212,15277,14451
2023-04-20,TX,202305,Regular,15730,15798,15682,15731,-47,-0.3,95145,15731,67599,15730,15731,15972,15047
2023-04-20,TX,202305,After-Hours,15768,15778,15708,15758,-20,-0.13,37644,,,15755,15759,15972,15047
2023-04-20,TX,202306,Regular,15665,15729,15620,15665,-46,-0.29,1020,15665,2551,15664,15667,15894,12496
2023-04-20,TX,202306,After-Hours,15700,15707,15645,15690,-21,-0.13,483,,,15687,15694,15894,12496
2023-04-20,TX,202307,Regular,15400,15458,15365,15408,-92,-0.59,93,15408,54,15400,15404,15458,15365
2023-04-20,TX,202309,Regular,15205,15265,15155,15201,-39,-0.26,17,15201,377,15199,15205,15398,11969
2023-04-20,TX,202309,After-Hours,15203,15227,15181,15227,-13,-0.09,12,,,15214,15223,15398,11969
2023-04-20,TX,202312,Regular,15125,15180,15094,15160,-13,-0.09,8,15134,262,15132,15137,15326,13257
2023-04-20,TX,202312,After-Hours,15132,15161,15106,15161,-12,-0.08,13,,,15147,15157,15326,13257
2023-04-20,TX,202403,Regular,15080,15120,15050,15093,-42,-0.28,29,15093,144,15089,15095,15277,14451
2023-04-20,TX,202403,After-Hours,15115,15125,15067,15104,-31,-0.2,33,,,15104,15119,15277,14451
2023-04-21,TX,202305,Regular,15757,15778,15602,15615,-116,-0.74,101724,15614,72736,15614,15616,15972,15047
2023-04-21,TX,202305,After-Hours,15758,15794,15696,15758,27,0.17,53536,,,15756,15758,15972,15047
2023-04-21,TX,202306,Regular,15680,15710,15540,15549,-116,-0.74,798,15549,2755,15549,15553,15894,12496
2023-04-21,TX,202306,After-Hours,15688,15728,15636,15690,25,0.16,567,,,15690,15694,15894,12496
2023-04-21,TX,202307,Regular,15437,15437,15287,15295,-113,-0.73,69,15295,87,15290,15295,15458,15287
2023-04-21,TX,202307,After-Hours,15430,15458,15378,15398,-10,-0.06,25,,,15422,15429,15458,15365
2023-04-21,TX,202309,Regular,15210,15240,15092,15092,-109,-0.72,22,15092,378,15097,15104,15398,11969
2023-04-21,TX,202309,After-Hours,15233,15250,15184,15250,49,0.32,17,,,15225,15232,15398,11969
2023-04-21,TX,202312,Regular,15136,15170,15030,15030,-104,-0.69,24,15030,270,15034,15041,15326,13257
2023-04-21,TX,202312,After-Hours,15159,15185,15108,15150,16,0.11,17,,,15156,15163,15326,13257
2023-04-21,TX,202403,Regular,15130,15130,14988,14988,-105,-0.7,10,14998,151,14994,15003,15277,14451
2023-04-21,TX,202403,After-Hours,15065,15156,15065,15100,7,0.05,15,,,15117,15124,15277,14451
2023-04-24,TX,202305,Regular,15545,15655,15542,15623,9,0.06,74865,15620,73012,15621,15623,15972,15047
2023-04-24,TX,202305,After-Hours,15609,15646,15575,15588,-26,-0.17,44907,,,15588,15589,15972,15047
2023-04-24,TX,202306,Regular,15490,15590,15481,15553,4,0.03,776,15553,3252,15553,15557,15894,12496
2023-04-24,TX,202306,After-Hours,15551,15581,15514,15530,-19,-0.12,336,,,15524,15527,15894,12496
2023-04-24,TX,202307,Regular,15226,15311,15224,15301,6,0.04,44,15301,109,15297,15300,15458,15224
2023-04-24,TX,202307,After-Hours,15299,15319,15258,15305,10,0.07,41,,,15264,15269,15458,15258
2023-04-24,TX,202309,Regular,15038,15140,15038,15120,28,0.19,36,15120,398,15110,15116,15398,11969
2023-04-24,TX,202309,After-Hours,15112,15126,15080,15080,-12,-0.08,16,,,15073,15079,15398,11969
2023-04-24,TX,202312,Regular,15000,15066,15000,15066,36,0.24,2,15051,273,15047,15055,15326,13257
2023-04-24,TX,202312,After-Hours,15060,15067,15020,15020,-10,-0.07,9,,,15013,15020,15326,13257
2023-04-24,TX,202403,Regular,14997,15024,14997,15024,26,0.17,4,15009,161,15006,15013,15277,14451
2023-04-24,TX,202403,After-Hours,15000,15028,14980,14980,-18,-0.12,14,,,14972,14980,15277,14451
2023-04-25,TX,202305,Regular,15641,15662,15369,15388,-232,-1.49,117880,15389,77535,15387,15389,15972,15047
2023-04-25,TX,202305,After-Hours,15629,15670,15613,15634,14,0.09,27043,,,15627,15635,15972,15047
2023-04-25,TX,202306,Regular,15563,15592,15305,15322,-231,-1.49,996,15322,3498,15321,15325,15894,12496
2023-04-25,TX,202306,After-Hours,15556,15601,15548,15566,13,0.08,232,,,15559,15569,15894,12496
2023-04-25,TX,202307,Regular,15335,15336,15057,15076,-225,-1.47,102,15076,144,15070,15075,15458,15057
2023-04-25,TX,202307,After-Hours,15306,15335,15300,15322,21,0.14,36,,,15305,15313,15458,15224
2023-04-25,TX,202309,Regular,15110,15110,14907,14917,-203,-1.34,90,14917,419,14912,14922,15398,11969
2023-04-25,TX,202309,After-Hours,15120,15132,15120,15132,12,0.08,4,,,15118,15130,15398,11969
2023-04-25,TX,202312,Regular,15060,15070,14840,14857,-194,-1.29,37,14857,276,14856,14860,15326,13257
2023-04-25,TX,202312,After-Hours,15088,15088,15065,15065,14,0.09,3,,,15055,15068,15326,13257
2023-04-25,TX,202403,Regular,15036,15037,14798,14800,-209,-1.39,39,14800,178,14799,14816,15277,14451
2023-04-25,TX,202403,After-Hours,15040,15042,15005,15035,26,0.17,21,,,15008,15023,15277,14451
2023-04-26,TX,202305,Regular,15390,15409,15312,15375,-14,-0.09,96433,15376,76939,15375,15376,15972,15047
2023-04-26,TX,202305,After-Hours,15389,15400,15287,15322,-67,-0.44,36913,,,15321,15323,15972,15047
2023-04-26,TX,202306,Regular,15312,15335,15248,15311,-11,-0.07,657,15311,3812,15307,15311,15894,12496
2023-04-26,TX,202306,After-Hours,15312,15335,15225,15257,-65,-0.42,425,,,15255,15260,15894,12496
2023-04-26,TX,202307,Regular,15026,15079,15002,15079,3,0.02,30,15061,159,15059,15064,15458,14990
2023-04-26,TX,202307,After-Hours,15072,15084,14990,15008,-68,-0.45,63,,,15004,15013,15458,14990
2023-04-26,TX,202309,Regular,14904,14930,14860,14915,-2,-0.01,48,14915,450,14906,14913,15398,11969
2023-04-26,TX,202309,After-Hours,14904,14926,14832,14832,-85,-0.57,31,,,14848,14868,15398,11969
2023-04-26,TX,202312,Regular,14854,14858,14825,14857,0,0,8,14857,281,14848,14860,15326,13257
2023-04-26,TX,202312,After-Hours,14847,14847,14785,14785,-72,-0.48,10,,,14787,14812,15326,13257
2023-04-26,TX,202403,Regular,14804,14825,14790,14814,14,0.09,10,14814,179,14807,14818,15277,14451
2023-04-26,TX,202403,After-Hours,,,,,,,0,,,14742,14772,15277,14451
2023-04-27,TX,202305,Regular,15342,15461,15305,15427,51,0.33,85853,15426,74772,15425,15427,15972,15047
2023-04-27,TX,202305,After-Hours,15375,15390,15320,15359,-17,-0.11,33338,,,15358,15360,15972,15047
2023-04-27,TX,202306,Regular,15275,15395,15247,15362,51,0.33,750,15362,4079,15360,15363,15894,12496
2023-04-27,TX,202306,After-Hours,15311,15320,15257,15295,-16,-0.1,600,,,15293,15297,15894,12496
2023-04-27,TX,202307,Regular,15044,15130,15000,15066,5,0.03,64,15103,204,15101,15105,15458,14990
2023-04-27,TX,202307,After-Hours,15036,15064,15035,15040,-21,-0.14,24,,,15044,15051,15458,14990
2023-04-27,TX,202309,Regular,14873,14981,14860,14920,5,0.03,149,14949,530,14946,14952,15398,11969
2023-04-27,TX,202309,After-Hours,14906,14929,14895,14895,-20,-0.13,9,,,14899,14920,15398,11969
2023-04-27,TX,202312,Regular,14833,14917,14820,14861,4,0.03,17,14894,275,14889,14899,15326,13257
2023-04-27,TX,202312,After-Hours,14838,14843,14830,14840,-17,-0.11,4,,,14840,14860,15326,13257
2023-04-27,TX,202403,Regular,14796,14867,14796,14838,24,0.16,13,14855,191,14850,14860,15277,14451
2023-04-27,TX,202403,After-Hours,14800,14800,14800,14800,-14,-0.09,1,,,14801,14824,15277,14451
2023-04-28,TX,202305,Regular,15515,15596,15498,15573,147,0.95,84556,15572,73774,15573,15574,15972,15047
2023-04-28,TX,202305,After-Hours,15437,15543,15420,15534,108,0.7,38640,,,15532,15536,15972,15047
2023-04-28,TX,202306,Regular,15452,15531,15435,15510,148,0.96,675,15508,4197,15509,15512,15894,12496
2023-04-28,TX,202306,After-Hours,15371,15478,15357,15471,109,0.71,464,,,15467,15473,15894,12496
2023-04-28,TX,202307,Regular,15192,15257,15169,15234,131,0.87,62,15234,223,15235,15240,15458,14990
2023-04-28,TX,202307,After-Hours,15109,15213,15109,15192,89,0.59,31,,,15201,15209,15458,14990
2023-04-28,TX,202309,Regular,15035,15103,15028,15080,131,0.88,25,15080,534,15081,15087,15398,11969
2023-04-28,TX,202309,After-Hours,14970,15063,14957,15062,113,0.76,20,,,15052,15064,15398,11969
2023-04-28,TX,202312,Regular,14997,15056,14964,14997,103,0.69,9,15020,286,15011,15029,15326,13257
2023-04-28,TX,202312,After-Hours,14900,15010,14895,15010,116,0.78,19,,,14996,15008,15326,13257
2023-04-28,TX,202403,Regular,14986,14986,14933,14933,78,0.53,19,14975,190,14968,14983,15277,14451
2023-04-28,TX,202403,After-Hours,14868,14970,14868,14970,115,0.77,14,,,14956,14971,15277,14451
2023-05-02,TX,202305,Regular,15628,15672,15551,15636,64,0.41,78993,15635,74133,15634,15636,15972,15047
2023-05-02,TX,202305,After-Hours,15567,15627,15531,15624,52,0.33,39163,,,15622,15624,15972,15047
2023-05-02,TX,202306,Regular,15542,15570,15460,15538,30,0.19,914,15538,5405,15536,15540,15894,12496
2023-05-02,TX,202306,After-Hours,15503,15534,15460,15533,25,0.16,2144,,,15526,15533,15894,12496
2023-05-02,TX,202307,Regular,15254,15300,15201,15283,49,0.32,32,15283,190,15275,15281,15458,14990
2023-05-02,TX,202307,After-Hours,15217,15263,15213,15263,29,0.19,78,,,15271,15277,15458,14990
2023-05-02,TX,202309,Regular,15104,15141,15070,15102,22,0.15,14,15118,528,15111,15125,15398,11969
2023-05-02,TX,202309,After-Hours,15068,15108,15050,15108,28,0.19,11,,,15093,15118,15398,11969
2023-05-02,TX,202312,Regular,15043,15080,15043,15060,40,0.27,6,15060,286,15039,15062,15326,13257
2023-05-02,TX,202312,After-Hours,14997,15040,14997,15040,20,0.13,2,,,15035,15059,15326,13257
2023-05-02,TX,202403,Regular,15007,15007,15007,15007,32,0.21,1,15007,193,15001,15023,15277,14451
2023-05-02,TX,202403,After-Hours,14935,15001,14935,15001,26,0.17,3,,,14968,15013,15277,14451
2023-05-03,TX,202305,Regular,15559,15595,15523,15552,-83,-0.53,67779,15549,72685,15549,15553,15972,15047
2023-05-03,TX,202305,After-Hours,15651,15655,15504,15542,-93,-0.59,42857,,,15543,15546,15972,15047
2023-05-03,TX,202306,Regular,15477,15492,15425,15452,-86,-0.55,779,15450,5298,15449,15453,15894,12496
2023-05-03,TX,202306,After-Hours,15545,15555,15410,15448,-90,-0.58,605,,,15445,15451,15894,12496
2023-05-03,TX,202307,Regular,15187,15230,15168,15190,-93,-0.61,41,15190,193,15188,15196,15458,14990
2023-05-03,TX,202307,After-Hours,15270,15271,15156,15175,-108,-0.71,57,,,15184,15195,15458,14990
2023-05-03,TX,202309,Regular,15028,15066,15009,15052,-66,-0.44,11,15034,517,15030,15039,15398,11969
2023-05-03,TX,202309,After-Hours,15114,15114,14996,15009,-109,-0.72,11,,,15023,15038,15398,11969
2023-05-03,TX,202312,Regular,14983,15013,14955,14983,-77,-0.51,7,14971,288,14966,14977,15326,13257
2023-05-03,TX,202312,After-Hours,15020,15020,14980,14980,-80,-0.53,2,,,14957,14974,15326,13257
2023-05-03,TX,202403,Regular,14967,14971,14913,14924,-83,-0.55,4,14924,196,14919,14934,15277,14451
2023-05-03,TX,202403,After-Hours,14995,14995,14888,14888,-119,-0.79,3,,,14908,14931,15277,14451
2023-05-04,TX,202305,Regular,15496,15619,15490,15609,60,0.39,70601,15607,72300,15608,15609,15972,15047
2023-05-04,TX,202305,After-Hours,15555,15615,15488,15497,-52,-0.33,47946,,,15497,15499,15972,15047
2023-05-04,TX,202306,Regular,15391,15507,15391,15499,49,0.32,826,15498,5323,15496,15499,15894,12496
2023-05-04,TX,202306,After-Hours,15465,15506,15388,15395,-55,-0.36,657,,,15393,15400,15894,12496
2023-05-04,TX,202307,Regular,15140,15236,15139,15229,39,0.26,27,15229,213,15230,15236,15458,14990
2023-05-04,TX,202307,After-Hours,15206,15241,15139,15139,-51,-0.34,68,,,15132,15141,15458,14990
2023-05-04,TX,202309,Regular,14995,15065,14995,15065,31,0.21,17,15065,523,15069,15080,15398,11969
2023-05-04,TX,202309,After-Hours,15049,15060,14974,14974,-60,-0.4,9,,,14971,14982,15398,11969
2023-05-04,TX,202312,Regular,14930,15005,14930,15005,34,0.23,7,15005,287,15008,15019,15326,13257
2023-05-04,TX,202312,After-Hours,14982,15027,14900,14900,-71,-0.47,8,,,14908,14919,15326,13257
2023-05-04,TX,202403,Regular,14862,14946,14862,14946,22,0.15,4,14946,198,14949,14968,15277,14451
2023-05-04,TX,202403,After-Hours,14946,14954,14946,14954,30,0.2,2,,,14850,14877,15277,14451
2023-05-05,TX,202305,Regular,15598,15696,15576,15643,36,0.23,79097,15642,71427,15642,15643,15972,15047
2023-05-05,TX,202305,After-Hours,15615,15615,15527,15575,-32,-0.21,41737,,,15571,15574,15972,15047
2023-05-05,TX,202306,Regular,15487,15574,15473,15534,36,0.23,1471,15535,5406,15532,15534,15894,12496
2023-05-05,TX,202306,After-Hours,15491,15506,15426,15467,-31,-0.2,455,,,15466,15471,15894,12496
2023-05-05,TX,202307,Regular,15247,15306,15210,15258,29,0.19,75,15258,211,15258,15263,15458,14990
2023-05-05,TX,202307,After-Hours,15229,15229,15166,15176,-53,-0.35,17,,,15203,15211,15458,14990
2023-05-05,TX,202309,Regular,15070,15148,15059,15111,46,0.31,21,15111,528,15103,15108,15398,11969
2023-05-05,TX,202309,After-Hours,15070,15070,15018,15038,-27,-0.18,7,,,15043,15054,15398,11969
2023-05-05,TX,202312,Regular,15058,15090,15001,15043,38,0.25,17,15043,294,15043,15056,15326,13257
2023-05-05,TX,202312,After-Hours,15006,15006,14950,14950,-55,-0.37,4,,,14984,14995,15326,13257
